symbol,name,price,marketCap,volume,industry
NWPX,NWPX Infrastructure Inc. Common Stock,128.26,1236042646.0,254388,Industrials
MYE,Myers Industries Inc. Common Stock,32.69,1227748856.0,498875,Industrials
GHM,Graham Corporation Common Stock,104.3,1223185447.0,148733,Industrials
PCT,PureCycle Technologies Inc. Common stock,5.98,1200290949.0,3152930,Industrials
GOLD,Gold.com Inc. Common Stock,41.11,1192369815.0,306262,Industrials
XPEL,XPEL Inc. Common Stock,42.97,1184295525.0,233308,Industrials
LNN,Lindsay Corporation Common Stock,114.6,1165354221.0,107507,Industrials
GPRE,Green Plains Inc. Common Stock,16.44,1152463070.0,975536,Industrials
CVLG,Covenant Logistics Group Inc. Class A Common Stock,44.95,1131435956.0,253186,Industrials
HTLD,Heartland Express Inc. Common Stock,13.69,1060833938.0,952434,Industrials
EYPT,EyePoint Inc. Common Stock,12.41,1040470508.0,1390336,Industrials
PLOW,Douglas Dynamics Inc. Common Stock,44.81,1036239854.0,231213,Industrials
EVC,Entravision Communications Corporation Common Stock,11.08,1019794114.0,1005303,Industrials
NMAX,Newsmax Inc. Class B Common Stock,7.73,998411786.0,521941,Industrials
SBGI,Sinclair Inc. Class A Common Stock,13.49,973513688.0,391297,Industrials
TROX,Tronox Holdings plc Ordinary Shares (UK),6.1,973096973.0,2629319,Industrials
LWLG,Lightwave Logic Inc. Common Stock,6.13,944785281.0,2428923,Industrials
ASA,ASA  Gold and Precious Metals Limited,51.2,932707482.0,52889,Industrials
NPK,National Presto Industries Inc. Common Stock,125.0,895442125.0,91986,Industrials
FTK,Flotek Industries Inc. Common Stock,24.36,881283486.0,431928,Industrials
WGO,Winnebago Industries Inc. Common Stock,31.09,878879883.0,370395,Industrials
MTUS,Metallus Inc. Common Shares,20.87,868772311.0,409219,Industrials
NX,Quanex Building Products Corporation Common Stock,18.79,862986462.0,274167,Industrials
EVEX,Eve Holding Inc. Common Stock,2.47,860312322.0,826495,Industrials
KRT,Karat Packaging Inc. Common Stock,40.95,817514784.0,128695,Industrials
UAMY,United States Antimony Corporation Common Stock,5.45,807611640.0,4025548,Industrials
TRNS,Transcat Inc. Common Stock,86.14,806254033.0,154186,Industrials
PKE,Park Aerospace Corp. Common Stock,36.08,784783693.0,293346,Industrials
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,21.85,770122456.0,47852,Industrials
SXC,SunCoke Energy Inc. Common Stock,9.02,765375846.0,1871492,Industrials
JBI,Janus International Group Inc. Common Stock,5.37,732427505.0,715210,Industrials
FEIM,Frequency Electronics Inc. Common Stock,70.64,697222239.0,325113,Industrials
PSIX,Power Solutions International Inc. Common Stock,30.06,692896527.0,321674,Industrials
SWBI,Smith & Wesson Brands Inc. Common Stock,14.89,665986043.0,450596,Industrials
SWIM,Latham Group Inc. Common Stock,5.63,661027246.0,439495,Industrials
IIIN,Insteel Industries Inc. Common Stock,32.24,624109883.0,292248,Industrials
ASPI,ASP Isotopes Inc. Common Stock,4.05,620902989.0,3132472,Industrials
RGR,Sturm Ruger & Company Inc. Common Stock,38.91,620390884.0,83934,Industrials
MEC,Mayville Engineering Company Inc. Common Stock,29.45,603548477.0,607314,Industrials
OXM,Oxford Industries Inc. Common Stock,40.29,601567250.0,262948,Industrials
HY,Hyster-Yale Inc. Class A common stock,33.28,596241219.0,106352,Industrials
CTKB,Cytek Biosciences Inc. Common Stock,4.41,569518809.0,521408,Industrials
PKOH,Park-Ohio Holdings Corp. Common Stock,39.1,562968408.0,63662,Industrials
MBUU,Malibu Boats Inc. Class A Common Stock,28.34,556514082.0,131694,Industrials
MLAB,Mesa Laboratories Inc. Common Stock,97.77,547099411.0,92274,Industrials
ASIX,AdvanSix Inc. Common Stock ,20.25,545920479.0,197716,Industrials
WNC,Wabash National Corporation Common Stock,13.22,537709844.0,741716,Industrials
MTW,Manitowoc Company Inc. (The) Common Stock,14.56,522843543.0,197145,Industrials
TWI,Titan International Inc. (DE) Common Stock,8.06,518837998.0,348243,Industrials
ORN,Orion Group Holdings Inc. Common,12.42,502752633.0,478342,Industrials
CMCO,Columbus McKinnon Corporation Common Stock,16.38,472274696.0,653207,Industrials
FWRD,Forward Air Corporation Common Stock,14.72,465520677.0,723127,Industrials
IPI,Intrepid Potash Inc Common Stock,34.29,460618599.0,186402,Industrials
FSTR,L.B. Foster Company Common Stock,42.31,442506751.0,63426,Industrials
ELMT,The Elmet Group Co. Common Stock,14.71,441003785.0,255975,Industrials
PACB,Pacific Biosciences of California Inc. Common Stock,1.36,422418296.0,6750940,Industrials
RLGT,Radiant Logistics Inc. Common Stock,8.86,414928561.0,93382,Industrials
GTN,Gray Media Inc. Common Stock,3.98,408899051.0,785352,Industrials
MCFT,MasterCraft Boat Holdings Inc. Common Stock,24.86,404718065.0,145384,Industrials
GEVO,Gevo Inc. Common Stock,1.565,380938730.0,2568031,Industrials
ULH,Universal Logistics Holdings Inc. Common Stock,14.24,375504400.0,56114,Industrials
PAMT,PAMT CORP Common Stock,17.01,356244461.0,15604,Industrials
ALTO,Alto Ingredients Inc. Common Stock,4.5,348683189.0,2004631,Industrials
RR,Richtech Robotics Inc. Class B Common Stock,1.5,335393960.0,7932731,Industrials
TWIN,Twin Disc Incorporated Common Stock,23.25,335330728.0,60445,Industrials
PESI,Perma-Fix Environmental Services Inc. Common Stock,15.68,332471695.0,415962,Industrials
