symbol,name,price,marketCap,volume,industry
GYRE,Gyre Therapeutics Inc. Common Stock,6.96,776108549.0,16823,Health Care
NVCT,Nuvectis Pharma Inc. Common Stock,23.77,775236349.0,12122,Health Care
MNPR,Monopar Therapeutics Inc. Common Stock,115.345,774215479.0,41336,Health Care
COLL,Collegium Pharmaceutical Inc. Common Stock,23.64,769614691.0,104859,Health Care
CBIO,Crescent Biopharma Inc. Common Stock,20.53,762565088.0,56756,Health Care
AURA,Aura Biosciences Inc. Common Stock,7.29,756008058.0,59687,Health Care
VSTM,Verastem Inc. Common Stock,8.25,747148388.0,591563,Health Care
ZVRA,Zevra Therapeutics Inc. Common Stock,12.425,737843479.0,123546,Health Care
PHAT,Phathom Pharmaceuticals Inc. Common Stock,8.96,724872369.0,220691,Health Care
ASMB,Assembly Biosciences Inc. Common Stock,34.81,708752347.0,42460,Health Care
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,4.115,679962382.0,185528,Health Care
BLSM,BlossomHill Therapeutics Inc. Common Stock,22.46,679483166.0,20437,Health Care
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock  ,8.41,674265585.0,106420,Health Care
SGMT,Sagimet Biosciences Inc. Series A Common Stock,10.93,673191368.0,269242,Health Care
MDXG,MiMedx Group Inc Common Stock,4.61,671955757.0,130514,Health Care
AQST,Aquestive Therapeutics Inc. Common Stock,5.245,658308594.0,311992,Health Care
ALT,Altimmune Inc. Common Stock,3.375,656497241.0,443966,Health Care
STTK,Shattuck Labs Inc. Common Stock,6.45,647342982.0,122089,Health Care
CRMD,CorMedix Inc. Common Stock,8.22,640702343.0,106276,Health Care
ALLO,Allogene Therapeutics Inc. Common Stock,1.835,633975767.0,506368,Health Care
PRME,Prime Medicine Inc. Common Stock,3.46,627563922.0,405365,Health Care
ANGO,AngioDynamics Inc. Common Stock,15.12,624945722.0,30979,Health Care
STLN,Starling Oncology Inc. Common Stock,6.13,624745785.0,150518,Health Care
FBIOP,Fortress Biotech Inc. 9.375% Series A Cumulative Redeemable Perpetual Preferred Stock,18.5,616993371.0,2034,Health Care
EIKN,Eikon Therapeutics Inc. Common Stock,11.375,616127216.0,132582,Health Care
MPLT,MapLight Therapeutics Inc. Common Stock,13.985,610449739.0,39539,Health Care
OABI,OmniAb Inc. Common Stock,4.16,604824056.0,71589,Health Care
CTNM,Contineum Therapeutics Inc. Class A Common Stock,16.025,602878640.0,39808,Health Care
TECX,Tectonic Therapeutic Inc. Common Stock,30.64,598992574.0,10194,Health Care
EOLS,Evolus Inc. Common Stock,9.05,597756482.0,91807,Health Care
SCTX,Scribe Therapeutics Inc. Common Stock,31.405,594549410.0,19346,Health Care
ARVN,Arvinas Inc. Common Stock,9.0337,590679234.0,103170,Health Care
TLRY,Tilray Brands Inc. Common Stock ,4.315,587718443.0,1134643,Health Care
RGNX,REGENXBIO Inc. Common Stock,8.7709,578995106.0,164180,Health Care
KIDS,OrthoPediatrics Corp. Common Stock,22.1,577026315.0,14158,Health Care
PROK,ProKidney Corp. Class A Ordinary Shares,1.895,572901431.0,186525,Health Care
DCTH,Delcath Systems Inc. Common Stock,16.21,562467467.0,30020,Health Care
CABA,Cabaletta Bio Inc. Common Stock,3.225,546784060.0,858105,Health Care
FLGT,Fulgent Genetics Inc. Common Stock,19.675,541363390.0,30502,Health Care
IRD,Opus Genetics Inc. Common Stock,6.5001,540781169.0,24761018,Health Care
OVID,Ovid Therapeutics Inc. Common Stock,2.745,536092617.0,70471,Health Care
ARTV,Artiva Biotherapeutics Inc. Common Stock,10.95,535346825.0,18608,Health Care
CAPR,Capricor Therapeutics Inc. Common Stock,9.175,533425224.0,403690,Health Care
SPRY,ARS Pharmaceuticals Inc. Common Stock,5.32,529059865.0,107617,Health Care
CERS,Cerus Corporation Common Stock,2.535,510865616.0,76590,Health Care
NPCE,Neuropace Inc. Common Stock,14.62,501820886.0,5566,Health Care
KYTX,Kyverna Therapeutics Inc. Common Stock,7.97,492892249.0,147980,Health Care
TCMD,Tactile Systems Technology Inc. Common Stock,21.69,491328083.0,24647,Health Care
SENS,Senseonics Holdings Inc. Common Stock,9.22,487498769.0,50635,Health Care
PRTA,Prothena Corporation plc Ordinary Shares,9.38,481540816.0,43044,Health Care
PBYI,Puma Biotechnology Inc Common Stock,9.31,480582814.0,26986,Health Care
VOGX,Vogenx Inc Common Stock,32.275,479447933.0,5317,Health Care
NRC,NRC Health Common Stock,21.125,467275832.0,11930,Health Care
SRTA,Strata Critical Medical Inc. Class A Common Stock,5.245,464008397.0,57841,Health Care
EDIT,Editas Medicine Inc. Common Stock,2.9509,453199325.0,230930,Health Care
RLMD,Relmada Therapeutics Inc. Common Stock,4.215,449613401.0,164761,Health Care
SBC,SBC Medical Group Holdings Incorporated Common Stock,4.35,447384202.0,18087,Health Care
SGHT,Sight Sciences Inc. Common Stock,8.095,445937279.0,12801,Health Care
AVIR,Atea Pharmaceuticals Inc. Common Stock,5.535,443933009.0,38165,Health Care
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,6.88,442661106.0,140908,Health Care
CARL,Carlsmed Inc. Common Stock,15.86,433021504.0,4177,Health Care
CCCC,C4 Therapeutics Inc. Common Stock,3.505,431203102.0,274488,Health Care
FENC,Fennec Pharmaceuticals Inc. Common Stock,12.2,427414800.0,59323,Health Care
CLPT,ClearPoint Neuro Inc. Common Stock,14.0,427059178.0,39341,Health Care
SI,Shoulder Innovations Inc. Common Stock,20.23,421167500.0,8709,Health Care
GALT,Galectin Therapeutics Inc. Common Stock,4.17,420543015.0,32755,Health Care
BNTC,Benitec Biopharma Inc. Common Stock,12.22,419809961.0,3790,Health Care
BIOA,BioAge Labs Inc. Common Stock,9.14,419497748.0,75905,Health Care
PRLD,Prelude Therapeutics Incorporated Common Stock,5.25,418968296.0,52026,Health Care
LRMR,Larimar Therapeutics Inc. Common Stock,3.985,413973504.0,160445,Health Care
RZLT,Rezolute Inc. Common Stock (NV),4.285,412612638.0,144065,Health Care
RCKT,Rocket Pharmaceuticals Inc. Common Stock,3.705,406714882.0,219300,Health Care
EVMN,Evommune Inc. Common Stock,11.175,405564363.0,1708875,Health Care
CMPX,Compass Therapeutics Inc. Common Stock,2.2109,398156371.0,382216,Health Care
CYH,Community Health Systems Inc. Common Stock,2.815,396941340.0,167299,Health Care
TTRX,Turn Therapeutics Inc. Common Stock,13.3143,396606901.0,39889,Health Care
OCGN,Ocugen Inc. Common Stock,1.16,393368065.0,4231581,Health Care
ENTA,Enanta Pharmaceuticals Inc. Common Stock,13.4365,391343464.0,7748,Health Care
LXEO,Lexeo Therapeutics Inc. Common Stock,4.75,389719711.0,46069,Health Care
ZNTL,Zentalis Pharmaceuticals Inc. Common Stock,3.97,375834215.0,26730,Health Care
TKNO,Alpha Teknova Inc. Common Stock,6.96,373670192.0,11275,Health Care
IPSC,Century Therapeutics Inc. Common Stock,2.06,373015161.0,38898,Health Care
MOBI,Mobia Medical Inc. Common Stock,11.09,369198255.0,7375,Health Care
DMAC,DiaMedica Therapeutics Inc. Common Stock,6.835,368582139.0,47830,Health Care
PALI,Palisade Bio Inc. Common Stock,2.105,366839525.0,266198,Health Care
CATX,Perspective Therapeutics Inc. Common Stock,3.085,352157880.0,329749,Health Care
QTTB,Q32 Bio Inc. Common Stock,11.705,348451600.0,70802,Health Care
XFOR,X4 Pharmaceuticals Inc. Common Stock,3.505,347509334.0,157945,Health Care
AGEN,Agenus Inc. Common Stock,7.54,339453869.0,134399,Health Care
SION,Sionna Therapeutics Inc. Common Stock,7.4899,338636347.0,71365,Health Care
IKT,Inhibikase Therapeutics Inc. Common Stock,2.415,336979199.0,74045,Health Care
PYXS,Pyxis Oncology Inc. Common Stock,4.025,335717401.0,1375944,Health Care
UPB,Upstream Bio Inc. Common Stock,6.1,334103350.0,51464,Health Care
ABEO,Abeona Therapeutics Inc. Common Stock,5.84,333954659.0,119833,Health Care
VMD,Viemed Healthcare Inc. Common Shares,8.655,329653613.0,32111,Health Care
LYEL,Lyell Immunopharma Inc. Common Stock,13.4453,329478972.0,15617,Health Care
SABS,SAB Biotherapeutics Inc. Common Stock,3.62,329370652.0,19487,Health Care
OBIO,Orchestra BioMed Holdings Inc. Ordinary Shares,5.375,323064638.0,12626,Health Care
CV,CapsoVision Inc. Common Stock,6.455,323052823.0,19157,Health Care
SMTI,Sanara MedTech Inc. Common Stock,35.02,321764986.0,30046,Health Care
CYPH,Cypherpunk Technologies Inc. Common Stock,2.965,319521393.0,6891786,Health Care
RCEL,Avita Medical Inc. Common Stock,10.3,318546524.0,23849,Health Care
VNDA,Vanda Pharmaceuticals Inc. Common Stock,5.265,318336047.0,103376,Health Care
STRO,Sutro Biopharma Inc. Common Stock,19.07,316202931.0,11722,Health Care
EMBC,Embecta Corp. Common Stock,5.485,310777901.0,133016,Health Care
TMCI,Treace Medical Concepts Inc. Common Stock,4.71,306312740.0,22788,Health Care
IMRX,Immuneering Corporation Class A Common Stock,4.7,304077789.0,179293,Health Care
EBS,Emergent BioSolutions Inc. Common Stock,5.93,304050882.0,119079,Health Care
FATE,Fate Therapeutics Inc. Common Stock,2.505,300150388.0,100340,Health Care
INDP,Indaptus Therapeutics Inc. Common Stock,2.2497,299755256.0,2563510,Health Care
MYGN,Myriad Genetics Inc. Common Stock,3.11,297470396.0,130064,Health Care
YDES,YD Bio Limited Ordinary Shares,4.16,294658399.0,123546,Health Care
TLSI,TriSalus Life Sciences Inc. Common Stock,4.78,294326588.0,20094,Health Care
FULC,Fulcrum Therapeutics Inc. Common Stock,3.795,289548090.0,110602,Health Care
BDSX,Biodesix Inc. Common Stock,27.14,286357343.0,3374,Health Care
FHTX,Foghorn Therapeutics Inc. Common Stock,4.815,285940292.0,29651,Health Care
TRDA,Entrada Therapeutics Inc. Common Stock,7.3301,285409677.0,21893,Health Care
CAMP,CAMP4 Therapeutics Corporation Common Stock,4.49,281761868.0,6294,Health Care
ANIK,Anika Therapeutics Inc. Common Stock,20.98,280774627.0,5817,Health Care
AKBA,Akebia Therapeutics Inc. Common Stock,1.01,279877307.0,373232,Health Care
USNA,USANA Health Sciences Inc. Common Stock,15.12,279365194.0,24734,Health Care
ALXO,ALX Oncology Holdings Inc. Common Stock,1.995,275862609.0,120987,Health Care
RXST,RxSight Inc. Common Stock,6.54,272019894.0,43253,Health Care
ALEC,Alector Inc. Common Stock,2.41,269093175.0,54865,Health Care
LCTX,Lineage Cell Therapeutics Inc. Common Stock,1.06,268081912.0,391001,Health Care
MGNX,MacroGenics Inc. Common Stock,4.205,267859286.0,47598,Health Care
RNAC,Cartesian Therapeutics Inc. Common Stock,8.7825,265717629.0,11376,Health Care
AVXL,Anavex Life Sciences Corp. Common Stock,2.835,262795547.0,52476,Health Care
WHWK,Whitehawk Therapeutics Inc. Common Stock,4.3881,250161237.0,12108,Health Care
NAGE,Niagen Bioscience Inc. Common Stock,3.04,240543046.0,101771,Health Care
NATR,Nature's Sunshine Products Inc. Common Stock,13.62,239650982.0,10311,Health Care
INFU,InfuSystems Holdings Inc. Common Stock,12.0,239006172.0,5665,Health Care
ELDN,Eledon Pharmaceuticals Inc. Common Stock,2.92,237282564.0,120337,Health Care
IVVD,Invivyd Inc. Common Stock,0.8048,237221839.0,315935,Health Care
SRZN,Surrozen Inc. Common Stock,19.95,234483482.0,18519,Health Care
PEPG,PepGen Inc. Common Stock,3.3805,234131797.0,311764,Health Care
NMRA,Neumora Therapeutics Inc. Common Stock,1.245,233930410.0,75383,Health Care
GLSI,Greenwich LifeSciences Inc. Common Stock,15.86,232796379.0,12874,Health Care
ELMD,Electromed Inc. Common Stock,27.625,231115253.0,11152,Health Care
TARA,Protara Therapeutics Inc.  Common Stock,3.91,231063358.0,63334,Health Care
NUS,Nu Skin Enterprises Inc. Common Stock,4.74,230727245.0,56257,Health Care
OSUR,OraSure Technologies Inc. Common Stock,3.335,230010371.0,56906,Health Care
KROS,Keros Therapeutics Inc. Common Stock,11.56,229202293.0,39976,Health Care
SIGA,SIGA Technologies Inc. Common Stock,3.19,229200594.0,25879,Health Care
NKTX,Nkarta Inc. Common Stock,3.15,225618092.0,178719,Health Care
ANTX,AN2 Therapeutics Inc. Common Stock,5.94,224153248.0,12128,Health Care
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,13.05,223820863.0,19660,Health Care
CUE,Cue Biopharma Inc. Common Stock,30.67,222799577.0,15013,Health Care
UTMD,Utah Medical Products Inc. Common Stock,69.9,222548878.0,16136,Health Care
STIM,Neuronetics Inc. Common Stock,2.905,221352930.0,57752,Health Care
ABOS,Acumen Pharmaceuticals Inc. Common Stock,3.045,220206133.0,99940,Health Care
DERM,Journey Medical Corporation Common Stock,7.52,212247450.0,25864,Health Care
ARMP,Armata Pharmaceuticals Inc. Common Stock,5.65,210078181.0,1896,Health Care
CHRS,Coherus Oncology Inc. Common Stock,1.355,209348809.0,158521,Health Care
NERV,Minerva Neurosciences Inc Common Stock,4.37,208656833.0,3813,Health Care
PDEX,Pro-Dex Inc. Common Stock,64.6,206935376.0,29193,Health Care
DTIL,Precision BioSciences Inc. Common Stock,7.405,204389507.0,17574,Health Care
ORGO,Organogenesis Holdings Inc. Class A Common Stock,1.585,203949159.0,30835,Health Care
VYGR,Voyager Therapeutics Inc. Common Stock,3.3,203339228.0,60611,Health Care
KRRO,Korro Bio Inc. Common Stock,13.485,198575336.0,6063,Health Care
CRBP,Corbus Pharmaceuticals Holdings Inc. Common Stock,10.055,194476701.0,107136,Health Care
AIRS,AirSculpt Technologies Inc. Common Stock,2.65,191052304.0,124393,Health Care
RNA,Atrium Therapeutics Inc. Common Stock,10.765,184142247.0,187060,Health Care
LUCD,Lucid Diagnostics Inc. Common Stock,0.8941,181720434.0,249853,Health Care
CNTN,Canton Strategic Holdings Inc. Common Stock,2.245,178884655.0,85406,Health Care
XGN,Exagen Inc. Common Stock,7.23,175149201.0,12489,Health Care
IMUX,Immunic Inc. Common Stock,12.79,174512733.0,27963,Health Care
SPRB,Spruce Biosciences Inc. Common Stock,58.61,168445902.0,7218,Health Care
LENZ,LENZ Therapeutics Inc. Common Stock,5.29,166213614.0,54731,Health Care
HUMA,Humacyte Inc. Common Stock,0.5943,165095414.0,518089,Health Care
CRBU,Caribou Biosciences Inc. Common Stock,1.505,161347307.0,419122,Health Care
LFCR,Lifecore Biomedical Inc. Common Stock,4.23,160118444.0,22225,Health Care
EQ,Equillium Inc. Common Stock,2.51,159154286.0,39134,Health Care
TNYA,Tenaya Therapeutics Inc. Common Stock,0.6888,154449632.0,433731,Health Care
OTLK,Outlook Therapeutics Inc. Common Stock,0.6233,151740860.0,602618,Health Care
NRXP,NRX Pharmaceuticals Inc. Common Stock,3.46,149803354.0,98271,Health Care
LFMD,LifeMD Inc. Common Stock,3.085,148699582.0,103200,Health Care
INO,Inovio Pharmaceuticals Inc. Common Stock,1.41,145790500.0,310083,Health Care
KRMD,KORU Medical Systems Inc. Common Stock (DE),3.155,145672351.0,23023,Health Care
NAKA,Nakamoto Inc. Common Stock,7.96,142443746.0,12638,Health Care
UNCY,Unicycive Therapeutics Inc. Common Stock,5.08,141504706.0,219324,Health Care
BMEA,Biomea Fusion Inc. Common Stock,1.93,139893834.0,158752,Health Care
INGN,Inogen Inc Common Stock,5.25,139326269.0,25887,Health Care
IMDX,Insight Molecular Diagnostics Inc. Common Stock,4.22,138096478.0,10476,Health Care
OKUR,OnKure Therapeutics Inc. Class A Common Stock,3.405,137889932.0,6480,Health Care
HSDT,Solana Company Class A Common Stock (DE),2.25,136032082.0,11977,Health Care
HURA,TuHURA Biosciences Inc. Common Stock,2.125,135419061.0,15015,Health Care
VTVT,vTv Therapeutics Inc. Class A Common Stock,33.8025,133652651.0,8166,Health Care
AGPU,Axe Compute Inc. Common Stock,11.16,129356944.0,40725,Health Care
STXS,Stereotaxis Inc. Common Stock,1.285,128759799.0,68627,Health Care
MXCT,MaxCyte Inc. Common Stock,1.245,128491726.0,29476,Health Care
APYX,Apyx Medical Corporation Common Stock,3.04,128057030.0,2899,Health Care
CNXU,Conexeu Sciences Inc. Common Stock,4.75,127102068.0,42196,Health Care
RFL,Rafael Holdings Inc. Class B Common Stock,2.41,125319990.0,26358,Health Care
BDTX,Black Diamond Therapeutics Inc. Common Stock,2.125,122089212.0,65240,Health Care
VANI,Vivani Medical Inc. Common Stock (DE),1.35,121774531.0,98302,Health Care
RANI,Rani Therapeutics Holdings Inc. Class A Common Stock,0.863,120298160.0,34557,Health Care
GNLX,Genelux Corporation Common Stock,2.53,114470698.0,15109,Health Care
AARD,Aardvark Therapeutics Inc. Common Stock,5.18,113363502.0,5105,Health Care
GUTS,Fractyl Health Inc. Common Stock,0.7114,113240544.0,162852,Health Care
LAKE,Lakeland Industries Inc. Common Stock,11.3,111521553.0,5726,Health Care
COYA,Coya Therapeutics Inc. Common Stock,4.56,106967791.0,20764,Health Care
LNSR,LENSAR Inc. Common Stock,8.48,104184135.0,2732,Health Care
PLYX,Polaryx Therapeutics Inc. Common Stock,2.08,103679665.0,11807,Health Care
PMVP,PMV Pharmaceuticals Inc. Common Stock,1.365,103078565.0,26906,Health Care
ATRA,Atara Biotherapeutics Inc. Common Stock,10.21,102485019.0,5045,Health Care
CPIX,Cumberland Pharmaceuticals Inc. Common Stock,6.58,98588844.0,4067,Health Care
SPAI,Safe Pro Group Inc. Common Stock,4.79,97538109.0,26517,Health Care
PARK,Park Dental Partners Inc. Common Stock,20.5,97483281.0,59228,Health Care
ANIX,Anixa Biosciences Inc. Common Stock,2.86,97305960.0,233360,Health Care
RNXT,RenovoRx Inc. Common Stock,2.155,97254090.0,107756,Health Care
CGTX,Cognition Therapeutics Inc. Common Stock,1.02,96995621.0,14100,Health Care
SKIN,SkinHealth Systems Inc. Class A Common Stock,0.73,95002757.0,38769,Health Care
NTHI,NeOnc Technologies Holdings Inc. Common Stock,3.6,93370914.0,96612,Health Care
VRCA,Verrica Pharmaceuticals Inc. Common Stock,5.4,92765444.0,7523,Health Care
ACET,Adicet Bio Inc. Common Stock,9.88,92491521.0,15496,Health Care
FTLF,FitLife Brands Inc. Common Stock,9.77,91750773.0,358,Health Care
ALDX,Aldeyra Therapeutics Inc. Common Stock,1.51,91092896.0,98096,Health Care
ACRV,Acrivon Therapeutics Inc. Common Stock,2.1,89992060.0,29333,Health Care
FBIO,Fortress Biotech Inc. Common Stock,2.6777,89303954.0,66668,Health Care
ICCC,ImmuCell Corporation Common Stock,9.79,88914709.0,1456,Health Care
LUNG,Pulmonx Corporation Common Stock,2.052,88129848.0,54178,Health Care
MNOV,Medicinova Inc Common Stock,1.785,87859924.0,60058,Health Care
RLYB,Rallybio Corporation Common Stock,16.51,87676338.0,2303,Health Care
ACH,Accendra Health Inc. Common Stock,1.13,86902316.0,241363,Health Care
HYPR,Hyperfine Inc. Class A Common Stock,0.81,85899422.0,34106,Health Care
KLRS,Kalaris Therapeutics Inc. Common Stock,3.6,85697932.0,4676,Health Care
CTOR,Citius Oncology Inc. Common Stock,0.91,84612896.0,8897,Health Care
ISPR,Ispire Technology Inc. Common Stock,1.43,82081136.0,2037,Health Care
CRDF,Cardiff Oncology Inc. Common Stock,1.055,82073988.0,164471,Health Care
TELO,Telomir Pharmaceuticals Inc. Common Stock,1.19,81842198.0,1371,Health Care
IBIO,iBio Inc. Common Stock,1.27,81670215.0,112872,Health Care
STEX,Streamex Corp. Common Stock,0.7,81525792.0,105466,Health Care
LFVN,Lifevantage Corporation Common Stock (Delaware),6.5,81427762.0,3089,Health Care
TENX,Tenax Therapeutics Inc. Common Stock,2.17,81209900.0,3659798,Health Care
ECOR,electroCore Inc. Common Stock,9.0,81142965.0,718,Health Care
GOSS,Gossamer Bio Inc. Common Stock,0.1637,80024208.0,12170842,Health Care
SERA,Sera Prognostics Inc. Class A Common Stock,2.01,79293427.0,499,Health Care
GANX,Gain Therapeutics Inc. Common Stock,1.795,78340296.0,62647,Health Care
CING,Cingulate Inc. Common Stock,5.3,77071678.0,23879,Health Care
CVRX,CVRx Inc. Common Stock,2.89,76994215.0,39911,Health Care
BSEM,BioStem Technologies Inc. Common Stock,4.29,76574231.0,23807,Health Care
RNTX,Rein Therapeutics Inc. Common Stock,0.8647,74595103.0,73598,Health Care
NTRB,Nutriband Inc. Common Stock,5.99,72812541.0,3861,Health Care
NRXS,Neuraxis Inc. Common Stock,5.795,72772248.0,11757,Health Care
LONA,LeonaBio Inc. Common Stock,7.7,72546805.0,30431,Health Care
YARW,Yarrow Bioscience Inc. Common Stock,27.01,72109839.0,16018,Health Care
PLRX,Pliant Therapeutics Inc. Common Stock,1.15,71210182.0,90605,Health Care
APLM,Apollomics Inc. Class A Ordinary Shares,24.5,70953299.0,1226,Health Care
INMB,INmune Bio Inc. Common stock,2.55,70772162.0,60926,Health Care
CSBR,Champions Oncology Inc. Common Stock,5.08,70706341.0,2747,Health Care
SPRO,Spero Therapeutics Inc. Common Stock,1.195,69590618.0,34646,Health Care
DWTX,Dogwood Therapeutics Inc. Common Stock,2.0,67985106.0,15659,Health Care
EDSA,Edesa Biotech Inc. Common Shares,4.97,67113503.0,10099,Health Care
XBIT,XBiotech Inc. Common Stock,2.1814,66505936.0,7833,Health Care
BOLD,Boundless Bio Inc. Common Stock,2.875,65400457.0,8689,Health Care
SER,Serina Therapeutics Inc. Common Stock,2.5709,65302076.0,234273,Health Care
PIII,P3 Health Partners Inc. Class A Common Stock,8.98,65203618.0,52,Health Care
OM,Outset Medical Inc. Common Stock,3.44,64662244.0,54453,Health Care
DXR,Daxor Corporation Common Stock,10.95,63928553.0,3738,Health Care
HRTX,Heron Therapeutics Inc. Common Stock,0.335,63600523.0,225435,Health Care
NMAD,Nomad Power Solutions Inc. Common Stock,3.95,63599219.0,10526,Health Care
TLPH,Talphera Inc. Common Stock,1.2,62286955.0,4709,Health Care
ELOX,Eloxx Pharmaceuticals Inc. Common Stock,15.16,61192718.0,2547,Health Care
ELTX,Elicio Therapeutics Inc. Common Stock,2.3201,60976594.0,61606,Health Care
INKT,MiNK Therapeutics Inc. Common Stock,11.535,58863128.0,2289,Health Care
EXOZ,eXoZymes Inc. Common Stock,6.3,58472562.0,2601,Health Care
IMA,ImageneBio Inc. Common Stock,5.14,58346484.0,2232,Health Care
XLO,Xilio Therapeutics Inc. Common Stock,8.8001,57905969.0,551,Health Care
SKYA,SkyAI Inc. Common Stock,1.33,57519183.0,28260,Health Care
HYPD,Hyperion DeFi Inc. Common Stock,3.665,56952026.0,127765,Health Care
ANVS,Annovis Bio Inc. Common Stock,1.315,56027090.0,192815,Health Care
MCRB,Seres Therapeutics Inc. Common Stock,5.51,55346743.0,3024,Health Care
HWH,HWH International Inc. Common Stock,1.8,53507520.0,220,Health Care
COCH,Envoy Medical Inc. Class A Common Stock,0.6902,53279709.0,2906,Health Care
BTMD,Biote Corp. Class A Common Stock,1.475,52993015.0,10412,Health Care
MYO,Myomo Inc. Common Stock,1.321,52321975.0,27290,Health Care
TIL,Instil Bio Inc. Common Stock,7.66,51949936.0,570,Health Care
SRTS,Sensus Healthcare Inc. Common Stock,3.15,51855486.0,726,Health Care
XTNT,Xtant Medical Holdings Inc. Common Stock,0.3691,51780286.0,89977,Health Care
MDAI,Spectral AI Inc. Class A Common Stock,1.605,51656809.0,14562,Health Care
SCYX,SCYNEXIS Inc. Common Stock,5.16,51339982.0,9474,Health Care
OABIW,OmniAb Inc. Warrant,0.34,49432735.0,159,Health Care
CLNN,Clene Inc. Common Stock,3.7608,48320688.0,11891,Health Care
POCI,Precision Optics Corporation Inc. Common stock,4.4,48157424.0,316,Health Care
HOWL,Werewolf Therapeutics Inc. Common Stock,0.9865,47942979.0,95825,Health Care
NEPH,Nephros Inc. Common Stock,4.405,47838829.0,5232,Health Care
TVGN,Tevogen Inc. Common Stock,7.33,47729588.0,422,Health Care
ATYR,aTyr Pharma Inc. Common Stock,0.48,47081964.0,147288,Health Care
SCLX,Scilex Holding Company Common Stock,5.3101,45098679.0,1759,Health Care
SDEV,Stablecoin Development Corporation Common Stock,0.872,44136661.0,59076,Health Care
MGX,Metagenomi Therapeutics Inc. Common Stock,1.165,44010327.0,54423,Health Care
VERU,Veru Inc. Common Stock,2.555,43563568.0,72526,Health Care
CELU,Celularity Inc. Class A Common Stock,1.48,42840022.0,37329,Health Care
TLSIW,TriSalus Life Sciences Inc. Warrant,0.68,41870728.0,200,Health Care
ATNM,Actinium Pharmaceuticals Inc. (Delaware) Common Stock,1.299,40842425.0,100585,Health Care
MLSS,Milestone Scientific Inc. Common Stock,0.4549,40367455.0,9022,Health Care
TELA,TELA Bio Inc. Common Stock,0.889,40132491.0,7646,Health Care
PAVM,PAVmed Inc. Common Stock,4.9071,39236769.0,563,Health Care
QTI,QT Imaging Holdings Inc. Common Stock,2.6625,38969745.0,18974,Health Care
KPTI,Karyopharm Therapeutics Inc. Common Stock,1.705,38671889.0,90264,Health Care
ELUT,Elutia Inc. Class A Common Stock,0.8649,38305755.0,4591,Health Care
CRVO,CervoMed Inc. Common Stock,2.51,37948931.0,52408,Health Care
FLNA,Filana Therapeutics Inc. Common Stock,0.782,37776775.0,35719,Health Care
NXTC,NextCure Inc. Common Stock,8.24,37717438.0,5687,Health Care
DCGO,DocGo Inc. Common Stock,0.3801,37602673.0,147191,Health Care
SNWV,SANUWAVE Health Inc. Common Stock,4.255,36602825.0,2101,Health Care
ALGS,Aligos Therapeutics Inc. Common Stock,5.6924,35546522.0,5091,Health Care
CNTX,Context Therapeutics Inc. Common Stock,0.3769,34629262.0,248889,Health Care
CCEL,Cryo-Cell International Inc. Common Stock,4.26,34346889.0,1073,Health Care
LITS,Lite Strategy Inc. Common Stock,1.06,33795607.0,65520,Health Care
KYNB,Kyntra Bio Inc. Common Stock,8.25,33405273.0,1099,Health Care
ACTU,Actuate Therapeutics Inc. Common stock,1.38,33139599.0,30304,Health Care
MIRA,MIRA Pharmaceuticals Inc. Common Stock,0.7734,32499882.0,11636,Health Care
SBCWW,SBC Medical Group Holdings Incorporated Warrants,0.315,32396787.0,6723,Health Care
RNAZ,TransCode Therapeutics Inc. Common Stock,1.84,31152560.0,8549,Health Care
ARAY,Accuray Incorporated Common Stock,0.2585,30875061.0,44942,Health Care
IGC,IGC Pharma Inc. Common Stock,0.2957,30570651.0,41677,Health Care
QNCX,Quince Therapeutics Inc. Common Stock,29.49,29993188.0,3435,Health Care
ESLA,Estrella Immunopharma Inc. Common Stock,0.6851,29800387.0,2741,Health Care
RMTI,Rockwell Medical Inc. Common Stock,7.28,29341785.0,1285,Health Care
CVM,Cel-Sci Corporation Common Stock,1.666,29303252.0,17450,Health Care
YDESW,YD Bio Limited Warrants,0.41,29040852.0,6,Health Care
NNVC,NanoViricides Inc. Common Stock,1.105,28207725.0,76731,Health Care
ABVC,ABVC BioPharma Inc. Common Stock,1.02,27187452.0,40349,Health Care
COSM,Cosmos Health Inc. Common Stock,0.2673,26899408.0,331138,Health Care
TVRD,Tvardi Therapeutics Inc. Common Stock,1.93,25744160.0,18350,Health Care
BYSI,BeyondSpring Inc. Ordinary Shares,0.6175,25391489.0,17896,Health Care
BEAT,Heartbeam Inc. Common Stock,0.4471,25193714.0,69552,Health Care
GRML,Greenland Mines Ltd. Common Stock,4.29,25098525.0,106008,Health Care
ATOS,Atossa Therapeutics Inc. Common Stock,2.51,25048038.0,4035,Health Care
TXMD,TherapeuticsMD Inc. Common Stock,2.1395,24763347.0,1307,Health Care
GRDX,GridAI Technologies Corp. Common Stock,3.44,24531063.0,2892,Health Care
JSPR,Jasper Therapeutics Inc. Common Stock,0.7143,23768019.0,5861,Health Care
BFRI,Biofrontera Inc. Common Stock,1.595,23689513.0,131323,Health Care
